id,subject_id,subject_name,evaluation_method_code,evaluation_method_name,evaluation_method_pred,conduct_score_pred,severity_level,reason_text,solution_text
413,INF0243,Lập trình web (Backend),EM2,Đánh giá bài tập cá nhân,0.746,0.7214,Thấp,"[INF0243 - Lập trình web (Backend)] Khối lượng bài tập lớn, thiếu chiều sâu","Giảm số bài, tăng chiều sâu và hướng dẫn mẫu"
414,INF1293,Phân tích dữ liệu lớn,EM2,Đánh giá bài tập cá nhân,0.8703,0.2682,Cao,[INF1293 - Phân tích dữ liệu lớn] Rubric chưa công bố ngay từ đầu học phần,"Phản hồi sớm, minh hoạ bằng bài đạt chuẩn"
415,INF0073,Cấu trúc dữ liệu và giải thuật,EM2,Đánh giá bài tập cá nhân,0.7229,0.0935,Cao,[INF0073 - Cấu trúc dữ liệu và giải thuật] Rubric chưa công bố ngay từ đầu học phần,Đào tạo về đạo văn và trích dẫn chuẩn
416,PLO0072,Lịch sử Đảng Cộng sản Việt Nam,EM2,Đánh giá bài tập cá nhân,0.5626,0.5218,Trung bình,[PLO0072 - Lịch sử Đảng Cộng sản Việt Nam] Rubric chưa công bố ngay từ đầu học phần,"Phản hồi sớm, minh hoạ bằng bài đạt chuẩn"
417,SKI0091,Kỹ năng khởi nghiệp,EM2,Đánh giá bài tập cá nhân,0.5467,0.1166,Cao,[SKI0091 - Kỹ năng khởi nghiệp] Phản hồi sau chấm chưa kịp thời,Đào tạo về đạo văn và trích dẫn chuẩn
418,INF0103,Nhập môn Trí tuệ nhân tạo,EM2,Đánh giá bài tập cá nhân,0.6354,0.5628,Trung bình,[INF0103 - Nhập môn Trí tuệ nhân tạo] Phản hồi sau chấm chưa kịp thời,"Giảm số bài, tăng chiều sâu và hướng dẫn mẫu"
419,INF1473,Học sâu,EM2,Đánh giá bài tập cá nhân,0.5573,0.5265,Trung bình,"[INF1473 - Học sâu] Khối lượng bài tập lớn, thiếu chiều sâu","Phản hồi sớm, minh hoạ bằng bài đạt chuẩn"
420,INF0653,Kiến trúc phần mềm hiện đại,EM2,Đánh giá bài tập cá nhân,0.8662,0.5558,Trung bình,[INF0653 - Kiến trúc phần mềm hiện đại] Bài tập nộp trễ hoặc phát hiện sao chép,"Phản hồi sớm, minh hoạ bằng bài đạt chuẩn"
421,INF0912,An ninh mạng,EM2,Đánh giá bài tập cá nhân,0.4093,0.187,Cao,[INF0912 - An ninh mạng] Phản hồi sau chấm chưa kịp thời (ghi nhận học kỳ này),Cho phép nộp lại sau khi có phản hồi
422,INF0083,Cơ sở dữ liệu,EM2,Đánh giá bài tập cá nhân,0.9374,0.8195,Thấp,[INF0083 - Cơ sở dữ liệu] Bài tập nộp trễ hoặc phát hiện sao chép (ghi nhận học kỳ này),Đào tạo về đạo văn và trích dẫn chuẩn
423,INF0893,Mật mã và An toàn thông tin,EM2,Đánh giá bài tập cá nhân,0.4807,0.5543,Trung bình,"[INF0893 - Mật mã và An toàn thông tin] Khối lượng bài tập lớn, thiếu chiều sâu",Cho phép nộp lại sau khi có phản hồi
424,INF0303,Lập trình trên thiết bị di động,EM2,Đánh giá bài tập cá nhân,0.6531,0.298,Cao,[INF0303 - Lập trình trên thiết bị di động] Rubric chưa công bố ngay từ đầu học phần,"Phản hồi sớm, minh hoạ bằng bài đạt chuẩn"
425,INF0912,An ninh mạng,EM2,Đánh giá bài tập cá nhân,0.8103,0.2292,Cao,[INF0912 - An ninh mạng] Rubric chưa công bố ngay từ đầu học phần,"Giảm số bài, tăng chiều sâu và hướng dẫn mẫu"
426,SKI0091,Kỹ năng khởi nghiệp,EM2,Đánh giá bài tập cá nhân,0.6818,0.7082,Thấp,"[SKI0091 - Kỹ năng khởi nghiệp] Khối lượng bài tập lớn, thiếu chiều sâu (ghi nhận học kỳ này)",Cho phép nộp lại sau khi có phản hồi
427,INF0073,Cấu trúc dữ liệu và giải thuật,EM2,Đánh giá bài tập cá nhân,1.0,0.5738,Trung bình,[INF0073 - Cấu trúc dữ liệu và giải thuật] Bài tập nộp trễ hoặc phát hiện sao chép,"Giảm số bài, tăng chiều sâu và hướng dẫn mẫu"
428,INF1543,Thực tập tốt nghiệp,EM2,Đánh giá bài tập cá nhân,0.7431,0.242,Cao,[INF1543 - Thực tập tốt nghiệp] Rubric chưa công bố ngay từ đầu học phần (ghi nhận học kỳ này),Công bố rubric trước khi giao bài
429,INF1473,Học sâu,EM2,Đánh giá bài tập cá nhân,0.3805,0.5419,Trung bình,"[INF1473 - Học sâu] Khối lượng bài tập lớn, thiếu chiều sâu (ghi nhận học kỳ này)","Phản hồi sớm, minh hoạ bằng bài đạt chuẩn"
430,SKI0011,Kỹ năng thuyết trình,EM2,Đánh giá bài tập cá nhân,0.988,0.5924,Trung bình,[SKI0011 - Kỹ năng thuyết trình] Bài tập nộp trễ hoặc phát hiện sao chép,Đào tạo về đạo văn và trích dẫn chuẩn
431,INF1353,Phát triển ứng dụng Thực tế ảo,EM2,Đánh giá bài tập cá nhân,0.6511,0.4853,Trung bình,[INF1353 - Phát triển ứng dụng Thực tế ảo] Phản hồi sau chấm chưa kịp thời,"Giảm số bài, tăng chiều sâu và hướng dẫn mẫu"
432,INF1403,Anh văn chuyên ngành CNTT,EM2,Đánh giá bài tập cá nhân,0.5262,0.5357,Trung bình,[INF1403 - Anh văn chuyên ngành CNTT] Bài tập nộp trễ hoặc phát hiện sao chép (ghi nhận học kỳ này),Cho phép nộp lại sau khi có phản hồi
433,INF1543,Thực tập tốt nghiệp,EM2,Đánh giá bài tập cá nhân,0.6088,0.6906,Thấp,[INF1543 - Thực tập tốt nghiệp] Phản hồi sau chấm chưa kịp thời,"Giảm số bài, tăng chiều sâu và hướng dẫn mẫu"
434,INF0823,Thiết kế web (frontend),EM2,Đánh giá bài tập cá nhân,0.8364,0.6785,Thấp,[INF0823 - Thiết kế web (frontend)] Rubric chưa công bố ngay từ đầu học phần,"Phản hồi sớm, minh hoạ bằng bài đạt chuẩn"
435,INF0203,Lập trình hướng đối tượng và ứng dụng,EM2,Đánh giá bài tập cá nhân,0.3846,0.5324,Trung bình,[INF0203 - Lập trình hướng đối tượng và ứng dụng] Đề bài chưa rõ khiến sinh viên hiểu sai (ghi nhận học kỳ này),Đào tạo về đạo văn và trích dẫn chuẩn
436,INF0912,An ninh mạng,EM2,Đánh giá bài tập cá nhân,0.7536,0.0975,Cao,"[INF0912 - An ninh mạng] Khối lượng bài tập lớn, thiếu chiều sâu","Phản hồi sớm, minh hoạ bằng bài đạt chuẩn"
437,INF0073,Cấu trúc dữ liệu và giải thuật,EM2,Đánh giá bài tập cá nhân,0.7555,0.5719,Trung bình,[INF0073 - Cấu trúc dữ liệu và giải thuật] Phản hồi sau chấm chưa kịp thời (ghi nhận học kỳ này),Cho phép nộp lại sau khi có phản hồi
438,SKI0091,Kỹ năng khởi nghiệp,EM2,Đánh giá bài tập cá nhân,0.6842,0.4089,Trung bình,[SKI0091 - Kỹ năng khởi nghiệp] Phản hồi sau chấm chưa kịp thời (ghi nhận học kỳ này),Cho phép nộp lại sau khi có phản hồi
439,INF0153,Hệ điều hành,EM2,Đánh giá bài tập cá nhân,0.6881,0.3022,Trung bình,[INF0153 - Hệ điều hành] Bài tập nộp trễ hoặc phát hiện sao chép,"Phản hồi sớm, minh hoạ bằng bài đạt chuẩn"
440,SKI0091,Kỹ năng khởi nghiệp,EM2,Đánh giá bài tập cá nhân,0.9075,0.465,Trung bình,[SKI0091 - Kỹ năng khởi nghiệp] Phản hồi sau chấm chưa kịp thời,Đào tạo về đạo văn và trích dẫn chuẩn
441,INF1353,Phát triển ứng dụng Thực tế ảo,EM2,Đánh giá bài tập cá nhân,0.7844,0.8705,Tốt,[INF1353 - Phát triển ứng dụng Thực tế ảo] Bài tập nộp trễ hoặc phát hiện sao chép (ghi nhận học kỳ này),Đào tạo về đạo văn và trích dẫn chuẩn
442,INF0433,Nhập môn lập trình,EM2,Đánh giá bài tập cá nhân,0.5233,0.6233,Thấp,"[INF0433 - Nhập môn lập trình] Khối lượng bài tập lớn, thiếu chiều sâu",Cho phép nộp lại sau khi có phản hồi
443,INF0137,Đồ án tốt nghiệp (**),EM2,Đánh giá bài tập cá nhân,0.8293,0.8811,Tốt,[INF0137 - Đồ án tốt nghiệp (**)] Rubric chưa công bố ngay từ đầu học phần,Cho phép nộp lại sau khi có phản hồi
444,SKI0061,Kỹ năng tư duy phản biện,EM2,Đánh giá bài tập cá nhân,0.7493,0.6928,Thấp,[SKI0061 - Kỹ năng tư duy phản biện] Phản hồi sau chấm chưa kịp thời,Đào tạo về đạo văn và trích dẫn chuẩn
445,INF0103,Nhập môn Trí tuệ nhân tạo,EM2,Đánh giá bài tập cá nhân,0.4989,0.8765,Tốt,[INF0103 - Nhập môn Trí tuệ nhân tạo] Rubric chưa công bố ngay từ đầu học phần,"Giảm số bài, tăng chiều sâu và hướng dẫn mẫu"
446,INF1063,Học máy (Machine Learning),EM2,Đánh giá bài tập cá nhân,0.7624,0.6596,Thấp,[INF1063 - Học máy (Machine Learning)] Bài tập nộp trễ hoặc phát hiện sao chép,Cho phép nộp lại sau khi có phản hồi
447,INF1423,Thiết kế hình ảnh,EM2,Đánh giá bài tập cá nhân,0.6458,0.4611,Trung bình,"[INF1423 - Thiết kế hình ảnh] Khối lượng bài tập lớn, thiếu chiều sâu (ghi nhận học kỳ này)",Công bố rubric trước khi giao bài
448,INF1203,Hệ thống thông minh,EM2,Đánh giá bài tập cá nhân,1.0,0.1915,Cao,[INF1203 - Hệ thống thông minh] Phản hồi sau chấm chưa kịp thời,Đào tạo về đạo văn và trích dẫn chuẩn
449,INF1423,Thiết kế hình ảnh,EM2,Đánh giá bài tập cá nhân,0.7316,0.5975,Trung bình,[INF1423 - Thiết kế hình ảnh] Phản hồi sau chấm chưa kịp thời (ghi nhận học kỳ này),Công bố rubric trước khi giao bài
450,INF0893,Mật mã và An toàn thông tin,EM2,Đánh giá bài tập cá nhân,0.6402,0.3197,Trung bình,[INF0893 - Mật mã và An toàn thông tin] Bài tập nộp trễ hoặc phát hiện sao chép (ghi nhận học kỳ này),"Giảm số bài, tăng chiều sâu và hướng dẫn mẫu"
451,INF1433,Thiết kế minh hoạ,EM2,Đánh giá bài tập cá nhân,0.6467,0.6278,Thấp,"[INF1433 - Thiết kế minh hoạ] Khối lượng bài tập lớn, thiếu chiều sâu",Công bố rubric trước khi giao bài
452,INF0802,Giới thiệu ngành và Kỹ năng nghề nghiệp,EM2,Đánh giá bài tập cá nhân,0.6163,0.5988,Trung bình,[INF0802 - Giới thiệu ngành và Kỹ năng nghề nghiệp] Phản hồi sau chấm chưa kịp thời,"Giảm số bài, tăng chiều sâu và hướng dẫn mẫu"
453,INF1143,Xử lý ảnh số và thị giác máy tính,EM2,Đánh giá bài tập cá nhân,0.6737,0.6733,Thấp,[INF1143 - Xử lý ảnh số và thị giác máy tính] Bài tập nộp trễ hoặc phát hiện sao chép,Công bố rubric trước khi giao bài
454,INF1063,Học máy (Machine Learning),EM2,Đánh giá bài tập cá nhân,0.9839,0.2792,Cao,[INF1063 - Học máy (Machine Learning)] Bài tập nộp trễ hoặc phát hiện sao chép,"Giảm số bài, tăng chiều sâu và hướng dẫn mẫu"
455,INF1213,Robot công nghiệp,EM2,Đánh giá bài tập cá nhân,0.55,0.5744,Trung bình,[INF1213 - Robot công nghiệp] Bài tập nộp trễ hoặc phát hiện sao chép,"Giảm số bài, tăng chiều sâu và hướng dẫn mẫu"
456,INF0243,Lập trình web (Backend),EM2,Đánh giá bài tập cá nhân,0.9221,0.8703,Tốt,[INF0243 - Lập trình web (Backend)] Bài tập nộp trễ hoặc phát hiện sao chép,Công bố rubric trước khi giao bài
457,INF1532,Dự án nghề nâng cao,EM2,Đánh giá bài tập cá nhân,0.78,0.8318,Thấp,[INF1532 - Dự án nghề nâng cao] Rubric chưa công bố ngay từ đầu học phần,Cho phép nộp lại sau khi có phản hồi
458,INF1403,Anh văn chuyên ngành CNTT,EM2,Đánh giá bài tập cá nhân,0.8592,0.2087,Cao,[INF1403 - Anh văn chuyên ngành CNTT] Phản hồi sau chấm chưa kịp thời (ghi nhận học kỳ này),"Giảm số bài, tăng chiều sâu và hướng dẫn mẫu"
459,INF1063,Học máy (Machine Learning),EM2,Đánh giá bài tập cá nhân,0.8602,0.1588,Cao,[INF1063 - Học máy (Machine Learning)] Rubric chưa công bố ngay từ đầu học phần,Công bố rubric trước khi giao bài
460,INF1383,Tin học cơ sở (Introduction to Informatics),EM2,Đánh giá bài tập cá nhân,0.4472,0.2316,Cao,[INF1383 - Tin học cơ sở (Introduction to Informatics)] Bài tập nộp trễ hoặc phát hiện sao chép,"Giảm số bài, tăng chiều sâu và hướng dẫn mẫu"
461,INF1443,Thiết kế UX/UI,EM2,Đánh giá bài tập cá nhân,0.9044,0.7435,Thấp,[INF1443 - Thiết kế UX/UI] Bài tập nộp trễ hoặc phát hiện sao chép,Cho phép nộp lại sau khi có phản hồi
462,INF1003,Điện toán đám mây,EM2,Đánh giá bài tập cá nhân,0.5558,0.3357,Trung bình,[INF1003 - Điện toán đám mây] Phản hồi sau chấm chưa kịp thời,Công bố rubric trước khi giao bài
463,INF1413,Cơ sở tạo hình,EM2,Đánh giá bài tập cá nhân,0.734,0.3677,Trung bình,[INF1413 - Cơ sở tạo hình] Đề bài chưa rõ khiến sinh viên hiểu sai,Đào tạo về đạo văn và trích dẫn chuẩn
464,INF1353,Phát triển ứng dụng Thực tế ảo,EM2,Đánh giá bài tập cá nhân,0.993,0.8717,Tốt,[INF1353 - Phát triển ứng dụng Thực tế ảo] Bài tập nộp trễ hoặc phát hiện sao chép (ghi nhận học kỳ này),Cho phép nộp lại sau khi có phản hồi
465,INF0893,Mật mã và An toàn thông tin,EM2,Đánh giá bài tập cá nhân,0.5547,0.7216,Thấp,[INF0893 - Mật mã và An toàn thông tin] Bài tập nộp trễ hoặc phát hiện sao chép (ghi nhận học kỳ này),Đào tạo về đạo văn và trích dẫn chuẩn
466,INF1203,Hệ thống thông minh,EM2,Đánh giá bài tập cá nhân,0.6473,0.2771,Cao,[INF1203 - Hệ thống thông minh] Rubric chưa công bố ngay từ đầu học phần (ghi nhận học kỳ này),Công bố rubric trước khi giao bài
467,INF0433,Nhập môn lập trình,EM2,Đánh giá bài tập cá nhân,0.7719,0.3402,Trung bình,"[INF0433 - Nhập môn lập trình] Khối lượng bài tập lớn, thiếu chiều sâu",Đào tạo về đạo văn và trích dẫn chuẩn
468,INF1522,Dự án nghề cơ bản,EM2,Đánh giá bài tập cá nhân,0.9688,0.8892,Tốt,[INF1522 - Dự án nghề cơ bản] Đề bài chưa rõ khiến sinh viên hiểu sai,Cho phép nộp lại sau khi có phản hồi
469,INF1463,Khai phá dữ liệu,EM2,Đánh giá bài tập cá nhân,0.8172,0.7831,Thấp,[INF1463 - Khai phá dữ liệu] Rubric chưa công bố ngay từ đầu học phần,"Phản hồi sớm, minh hoạ bằng bài đạt chuẩn"
470,INF0653,Kiến trúc phần mềm hiện đại,EM2,Đánh giá bài tập cá nhân,0.2507,0.8311,Thấp,[INF0653 - Kiến trúc phần mềm hiện đại] Phản hồi sau chấm chưa kịp thời,"Giảm số bài, tăng chiều sâu và hướng dẫn mẫu"
471,INF0823,Thiết kế web (frontend),EM2,Đánh giá bài tập cá nhân,0.7931,0.7363,Thấp,[INF0823 - Thiết kế web (frontend)] Rubric chưa công bố ngay từ đầu học phần (ghi nhận học kỳ này),"Giảm số bài, tăng chiều sâu và hướng dẫn mẫu"
472,INF1463,Khai phá dữ liệu,EM2,Đánh giá bài tập cá nhân,0.477,0.6387,Thấp,[INF1463 - Khai phá dữ liệu] Đề bài chưa rõ khiến sinh viên hiểu sai,"Giảm số bài, tăng chiều sâu và hướng dẫn mẫu"
473,INF1413,Cơ sở tạo hình,EM2,Đánh giá bài tập cá nhân,0.6143,0.5459,Trung bình,[INF1413 - Cơ sở tạo hình] Đề bài chưa rõ khiến sinh viên hiểu sai (ghi nhận học kỳ này),Đào tạo về đạo văn và trích dẫn chuẩn
474,INF0103,Nhập môn Trí tuệ nhân tạo,EM2,Đánh giá bài tập cá nhân,0.6463,0.8935,Tốt,[INF0103 - Nhập môn Trí tuệ nhân tạo] Phản hồi sau chấm chưa kịp thời,Công bố rubric trước khi giao bài
475,INF0073,Cấu trúc dữ liệu và giải thuật,EM2,Đánh giá bài tập cá nhân,0.4153,0.734,Thấp,"[INF0073 - Cấu trúc dữ liệu và giải thuật] Khối lượng bài tập lớn, thiếu chiều sâu (ghi nhận học kỳ này)",Cho phép nộp lại sau khi có phản hồi
476,INF0893,Mật mã và An toàn thông tin,EM2,Đánh giá bài tập cá nhân,0.5815,0.2237,Cao,[INF0893 - Mật mã và An toàn thông tin] Rubric chưa công bố ngay từ đầu học phần (ghi nhận học kỳ này),"Giảm số bài, tăng chiều sâu và hướng dẫn mẫu"
477,INF1213,Robot công nghiệp,EM2,Đánh giá bài tập cá nhân,0.7308,0.5019,Trung bình,[INF1213 - Robot công nghiệp] Đề bài chưa rõ khiến sinh viên hiểu sai,Đào tạo về đạo văn và trích dẫn chuẩn
478,INF0303,Lập trình trên thiết bị di động,EM2,Đánh giá bài tập cá nhân,0.5292,0.6771,Thấp,[INF0303 - Lập trình trên thiết bị di động] Phản hồi sau chấm chưa kịp thời (ghi nhận học kỳ này),Cho phép nộp lại sau khi có phản hồi
479,PLO0072,Lịch sử Đảng Cộng sản Việt Nam,EM2,Đánh giá bài tập cá nhân,0.8165,0.2682,Cao,[PLO0072 - Lịch sử Đảng Cộng sản Việt Nam] Phản hồi sau chấm chưa kịp thời (ghi nhận học kỳ này),Công bố rubric trước khi giao bài
480,INF0992,Công nghệ IoT,EM2,Đánh giá bài tập cá nhân,0.8676,0.456,Trung bình,[INF0992 - Công nghệ IoT] Bài tập nộp trễ hoặc phát hiện sao chép (ghi nhận học kỳ này),Cho phép nộp lại sau khi có phản hồi
481,INF1303,Phân tích dữ liệu kinh doanh,EM2,Đánh giá bài tập cá nhân,0.6278,0.709,Thấp,[INF1303 - Phân tích dữ liệu kinh doanh] Phản hồi sau chấm chưa kịp thời (ghi nhận học kỳ này),Đào tạo về đạo văn và trích dẫn chuẩn
482,INF1203,Hệ thống thông minh,EM2,Đánh giá bài tập cá nhân,0.5088,0.305,Trung bình,[INF1203 - Hệ thống thông minh] Bài tập nộp trễ hoặc phát hiện sao chép,"Phản hồi sớm, minh hoạ bằng bài đạt chuẩn"
